,person_id,pct_fast_food,med_price,med_rating,diversity_food_cat,travel_time,rest_nonrest_trips,mode,trip_purp,tod,rest_empl_pop,rest_inc,dist_from_home,home_fd,numchildren,veh_hh_ratio,age_1,age_2,age_3,age_4,age_5,male,female,gender_other,white,asian,hispanic,black,race_other,income_1,income_2,income_3,income_4,full_time,part_time,homemaker,unemployed
955,1713015502,0.0,2.0,3.25,2.0,15.0,0.0294117647058823,2,3,3,4470.0,67860.0,0.6901372693649567,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
956,1713047801,0.5,1.5,2.55,1.0,15.0,0.6666666666666666,5,2,2,908.0,58375.0,0.6870125039570977,1,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
957,1713049601,0.0,2.0,3.5,2.0,20.0,0.5,1,3,3,4031.5,43406.0,2.7628573007677546,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
958,1713052801,0.0,2.0,4.25,2.0,20.0,0.6666666666666666,5,2,4,571.5,105375.0,6.1728101276287015,0,0,1.3333333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
959,1713052802,0.0,2.5,3.85,2.0,20.0,0.25,5,2,4,571.5,105375.0,6.1728101276287015,0,0,1.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
960,1713053501,0.0,2.0,4.199999999999999,2.0,5.0,0.5,2,4,2,19622.0,117908.0,0.3841722773085859,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
961,1713061001,0.0,2.0,4.1,3.0,10.0,0.5714285714285714,5,2,2,5425.5,119379.0,7.09073012976679,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
962,1713061002,0.25,2.0,4.1,3.0,20.0,2.0,5,2,2,5425.5,119379.0,7.09073012976679,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
963,1713061101,0.2727272727272727,2.0,3.8,6.0,16.0,0.5,1,4,2,5074.0,96238.0,8.350782150585369,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
964,1713061102,0.3333333333333333,2.0,3.65,7.0,10.0,0.6428571428571429,5,4,3,2224.0,88709.0,3.94478594752733,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
965,1713063501,0.0,1.5,4.0,2.0,5.0,0.5,2,4,2,44785.0,125292.0,8.495603518532693,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
966,1713069801,0.5,2.0,3.15,2.0,14.0,0.2,5,5,4,7778.0,69409.0,1.6218307672812906,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
967,1713069802,0.0,2.0,3.65,3.0,21.5,0.3636363636363636,3,2,2,35171.5,76150.5,1.5382734375507645,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
974,1713087302,0.0,2.5,2.9000000000000004,2.0,8.5,0.2,2,2,2,5074.0,101203.0,0.265255366472355,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
975,1713089301,0.0,2.0,4.2,1.0,11.0,0.1538461538461538,1,4,3,16014.0,54577.0,10.421439332339284,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
976,1713015801,0.5,1.0,3.3,2.0,25.0,0.5,5,2,3,948.0,59663.0,1.6824429849098088,0,0,1.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
977,1712864001,0.5,1.5,2.85,2.0,15.0,0.5,2,4,2,511.5,72500.0,6.687303836986376,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
978,1713019001,1.0,1.0,1.8,1.0,10.0,0.5,5,2,1,1344.5,64310.0,0.1657036768156248,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
979,1713019002,0.5,1.0,2.55,2.0,5.0,0.5,2,4,2,21498.0,92656.0,7.049615904131068,0,2,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
983,1713023402,0.25,1.0,3.65,4.0,13.5,0.2162162162162162,5,2,3,3994.0,113215.5,7.526433022740056,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
985,1713025801,0.4,1.0,3.4,4.0,11.0,0.2083333333333333,5,2,2,41682.0,92347.0,7.329153748879454,0,2,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
988,1713028901,0.25,2.0,3.8,3.0,11.5,0.0277777777777777,5,3,2,9527.75,51518.5,6.161745536463508,1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
989,1713028902,0.25,1.5,3.3499999999999996,3.0,12.5,0.2,5,3,2,9527.75,51518.5,6.281808343078069,1,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
990,1713029602,0.5,1.5,2.9,2.0,10.0,0.1538461538461538,2,1,2,4470.0,67860.0,0.672926178678786,0,1,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
991,1712864002,0.0,2.5,4.0,2.0,10.0,0.5,2,4,2,10073.0,127607.0,2.790678943652792,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
992,1712864401,0.3333333333333333,1.0,2.3,3.0,9.0,0.1,1,3,2,8672.0,90577.0,1.2412667753901556,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
993,1712866701,0.0,2.0,4.5,2.0,18.0,0.1538461538461538,5,2,4,4031.5,43406.0,1.6421645417702009,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
996,1712869101,0.0,1.0,4.0,1.0,7.0,0.2857142857142857,1,3,2,541.5,72964.0,2.448474407780019,0,0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
999,1712874801,0.0,2.0,3.8,2.0,32.5,0.4,1,2,3,4285.0,89448.0,2.5671308896775833,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1000,1712883101,0.0,1.5,4.2,2.0,17.5,0.25,2,2,2,10073.0,127607.0,0.0924610118124178,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1001,1712883902,0.5,1.0,3.8,2.0,5.0,1.0,2,4,3,25133.5,94039.0,11.480850409450827,0,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1002,1712886402,0.0,1.0,3.3,1.0,17.5,0.5,2,4,2,9791.0,96745.0,2.9221577958948246,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1003,1712892801,0.0,2.0,3.15,2.0,42.5,1.0,1,1,3,950.0,61233.0,28.86092966073597,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1004,1712896601,0.25,1.0,4.0,3.0,6.0,0.1081081081081081,5,3,4,2401.0,65956.0,0.6388451495825839,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1005,1712943801,0.0,1.0,3.05,2.0,10.0,0.4,1,4,2,7786.0,83938.0,3.658956731794904,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1006,1712946601,0.0,2.0,3.5,2.0,29.0,0.064516129032258,1,2,2,201.5,115900.0,23.799413210449018,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1007,1712947401,0.0,2.0,4.1,2.0,10.0,0.6666666666666666,1,3,2,3714.0,39947.0,1.8938787033277305,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1008,1712949401,0.0,2.0,3.9,2.0,9.5,0.2352941176470588,2,4,3,11363.5,51935.5,10.722014832547304,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1010,1712956201,0.0,2.0,4.2,3.0,10.0,0.4,5,2,4,37174.0,121478.0,0.6826248849500864,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1011,1712956202,0.0,2.5,3.8,3.0,6.0,0.1739130434782608,5,2,4,37174.0,121478.0,0.5646612578070123,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1012,1712957301,0.0,2.0,3.8,3.0,9.0,0.1212121212121212,2,2,2,12046.0,92884.0,0.7627231871910085,0,0,0.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1013,1712957302,0.0,2.5,3.85,2.0,22.5,0.1333333333333333,3,2,4,4470.0,67860.0,0.9104282492972484,0,0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1014,1712957502,0.0,2.0,3.9,6.0,7.0,0.5555555555555556,1,4,1,9395.0,118351.0,4.0749571359630075,0,0,1.25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1015,1712957503,0.0,1.0,3.55,1.0,11.5,0.0259740259740259,1,4,1,42270.0,34857.0,12.230252715438173,0,0,1.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1017,1712968101,0.0,1.0,3.95,3.0,5.0,0.1428571428571428,1,2,3,10895.0,123179.0,0.3711110848077844,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1018,1712777101,0.0,1.5,3.65,2.0,10.0,0.2,5,2,3,308.0,87040.0,0.2202993202577295,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1019,1712777102,0.0,2.0,4.1,3.0,7.5,0.4,1,2,3,935.25,88031.5,5.048173217392977,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1020,1712780901,0.0,2.0,3.8,2.0,5.0,0.25,2,2,1,6650.0,72155.0,0.030064074033907,0,0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1021,1712780902,0.0,1.5,4.15,2.0,5.0,0.25,2,2,1,6650.0,72155.0,0.030064074033907,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1022,1712782101,0.5,1.0,2.6,2.0,5.0,0.6666666666666666,2,4,2,62565.0,82892.0,3.897749498551686,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1023,1712782301,0.3333333333333333,2.0,4.3,2.0,12.5,2.0,1,4,2,37174.0,92347.0,8.609720014410634,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1024,1712785001,0.0,1.5,3.5999999999999996,2.0,15.0,0.4,5,2,4,1880.5,128664.0,4.020315484269818,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1025,1712785002,0.0,2.0,4.6,1.0,15.0,1.0,5,2,4,1880.5,128664.0,4.020315484269818,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1026,1712791801,0.0,2.0,3.7,2.0,17.0,0.0952380952380952,2,2,1,7778.0,69409.0,0.6769895359284301,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1031,1712808101,0.0,1.5,3.4000000000000004,2.0,35.0,0.2,5,2,4,4466.75,84311.0,6.808133570023932,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1032,1712808102,0.0,2.5,3.8,2.0,8.5,0.3076923076923077,1,4,2,4058.75,79109.0,7.584939258402817,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1034,1712815502,0.0,2.0,3.0,2.0,5.0,0.6666666666666666,2,4,3,516.0,116969.0,8.845479371372273,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1035,1712816901,0.0,2.0,3.4,2.0,5.0,1.0,2,4,2,9395.0,118351.0,6.0889641379630834,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1036,1713391002,0.0,2.0,3.9,1.0,10.0,1.0,2,2,2,559.5,34461.0,0.1668193150748272,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1037,1713234201,0.5,1.5,2.45,2.0,20.0,0.6666666666666666,5,2,3,62565.0,82892.0,1.8570832632226733,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1038,1713236401,0.0666666666666666,1.0,3.6,7.0,8.0,0.46875,1,2,4,4470.0,67860.0,1.11389270990221,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1039,1713236402,0.0,2.0,4.0,4.0,9.0,0.3684210526315789,2,2,4,62565.0,82892.0,1.0235284038956705,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1040,1713242101,0.0,2.0,3.8,1.0,12.5,0.4,5,2,4,9791.0,96745.0,1.8867081980542952,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1041,1713245801,0.0,1.0,4.3,2.0,7.5,0.6666666666666666,1,2,1,1359.0,118750.0,0.6304438632837052,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1042,1713245802,0.0,2.0,3.3499999999999996,2.0,5.0,0.6666666666666666,5,2,4,3591.0,77424.0,1.3263431575182774,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1043,1713246701,0.25,2.0,4.4,3.0,13.5,0.0677966101694915,1,3,3,6138.0,73710.5,18.899814320293057,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1044,1713251801,0.0,1.5,4.050000000000001,2.0,15.0,0.4,1,4,2,1717.5,110313.0,21.89942614060778,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1045,1713252401,0.0,2.0,4.0,2.0,10.0,0.3181818181818182,2,2,4,7778.0,69409.0,0.4659576844230384,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1047,1713260901,0.0,1.5,2.65,2.0,20.0,0.4444444444444444,5,2,2,6323.75,72038.5,5.655302579303221,1,2,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1048,1713260902,0.0,1.0,3.65,2.0,30.0,0.2222222222222222,5,4,2,5984.0,51807.0,9.51093152349747,1,2,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1050,1713262501,0.2222222222222222,2.0,4.2,5.0,13.0,0.4090909090909091,1,2,1,5898.0,96745.0,4.900321698642888,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1051,1713267401,0.3809523809523809,1.0,3.2,5.0,15.0,1.05,2,2,4,1922.0,64310.0,3.829947316328269,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1053,1713272801,0.0,2.0,4.15,3.0,13.5,0.3783783783783784,2,5,3,4017.0,98974.0,0.8984132193262824,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1054,1713298601,0.0,2.0,3.9,1.0,25.0,0.6666666666666666,5,5,3,682.0,73180.0,1.9779859329045224,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1055,1713273101,0.0,1.0,3.75,1.0,14.0,0.0952380952380952,5,4,2,25133.5,94039.0,0.8311721798677104,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1056,1713391003,0.0,1.5,3.9,2.0,10.0,1.0,2,2,2,559.5,34461.0,0.1668193150748272,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1057,1713273102,0.0,1.5,4.4,2.0,6.5,0.1176470588235294,2,3,2,4204.0,20573.0,0.1276340887793187,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1058,1713279301,0.0,2.0,3.75,3.0,5.0,4.0,2,4,2,16047.5,81139.0,3.474892781729465,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1059,1713280501,0.0,1.5,3.95,2.0,6.5,0.4,5,4,2,5910.0,178935.0,1.7559941067949687,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1060,1713283801,0.0,1.5,4.15,2.0,8.0,0.0454545454545454,5,2,1,9791.0,96745.0,0.5704748994006552,0,2,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1063,1713284101,0.0,1.0,4.0,1.0,7.5,0.4,2,4,3,3530.0,26413.0,0.7760609429746966,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1064,1713284301,0.3333333333333333,2.0,3.8,3.0,6.0,0.0833333333333333,1,2,4,1255.5,80517.0,0.94154408158665,0,2,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1065,1713284302,0.25,2.0,4.1,2.0,9.5,0.1,5,5,4,2891.75,96916.0,2.624616838637725,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1066,1713285901,0.5,2.0,2.85,2.0,8.5,0.2222222222222222,1,2,3,4172.0,42283.0,0.8948699325586871,0,2,0.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1067,1713181602,0.5,2.0,3.45,2.0,5.0,1.0,2,4,2,6650.0,72155.0,1.871735859111987,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1068,1713292401,0.5,1.5,2.5999999999999996,2.0,5.5,0.032258064516129,1,4,4,1697.75,135125.0,1.431778532558762,0,1,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1069,1713292402,0.5,1.5,2.9000000000000004,2.0,10.0,0.1428571428571428,1,4,1,267.0,143163.0,0.5443721985143442,0,1,0.6666666666666666,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1070,1713293002,0.0,2.0,3.5,2.0,18.0,0.125,1,2,4,4470.0,67860.0,3.499831621605816,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1071,1713293201,0.0,2.0,3.85,2.0,15.0,0.2857142857142857,1,2,4,1538.5,54151.0,2.3168675476299936,0,2,1.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1072,1713295501,0.5,1.5,4.050000000000001,2.0,14.5,0.1111111111111111,2,4,2,10895.0,123179.0,11.150630811309837,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1073,1713391004,0.0,2.0,4.0,1.0,10.0,1.0,2,2,2,559.5,34461.0,0.1668193150748272,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1074,1713093001,0.2857142857142857,2.0,3.8,5.0,14.0,0.25,1,2,4,1481.5,96238.0,1.8632645345005243,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1075,1713093002,0.0,2.0,4.199999999999999,2.0,3.5,0.08,1,2,3,4285.0,89448.0,0.5012470922250297,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1076,1713093101,0.0,2.0,4.3,3.0,10.0,2.0,2,4,2,25384.5,88549.5,5.615900948294429,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1077,1713093102,0.0,1.5,4.05,2.0,10.0,1.0,5,2,3,5984.0,51807.0,0.7674211844724953,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1080,1713102201,0.3333333333333333,2.0,4.4,2.0,5.0,0.3333333333333333,2,3,3,5074.0,101203.0,2.5148325067499333,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1083,1713108801,0.1666666666666666,2.0,4.1,5.0,14.5,0.1875,2,2,4,7732.0,83938.0,6.3579640874340395,0,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1087,1713120301,0.1111111111111111,2.0,3.8,6.0,16.0,0.6,2,4,2,9395.0,121478.0,5.592713364588218,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1088,1713120302,0.0,2.0,4.4,2.0,19.5,0.0714285714285714,2,5,3,4826.0,60349.0,0.8322737750863698,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1090,1713126601,0.0,1.5,3.5,2.0,15.0,1.0,2,4,2,3108.5,40938.0,4.152715059226102,0,0,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1091,1713126602,0.0,1.5,3.3,2.0,15.0,1.0,2,4,2,3108.5,40938.0,4.152715059226102,0,0,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1092,1713391501,0.0,2.0,3.9,2.0,7.5,0.1379310344827586,2,2,2,3371.0,55036.5,2.14310154273867,0,0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1093,1713391601,0.5,2.0,4.05,2.0,12.5,1.0,1,2,3,6663.5,92270.0,1.3611188643840302,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1094,1713393701,0.0,2.0,3.6,5.0,13.0,0.3529411764705882,2,4,2,19622.0,67860.0,3.3688663422801293,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1095,1713393702,0.0,2.0,3.45,4.0,10.5,0.2352941176470588,5,1,2,21843.25,61691.0,11.07762555490094,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1096,1713394601,0.25,1.5,3.55,4.0,7.0,0.1777777777777777,2,2,3,4470.0,67860.0,0.3871049823470339,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1097,1713396401,0.1666666666666666,1.0,3.7,4.0,9.5,0.1538461538461538,1,5,3,9145.5,78119.0,3.4164365047463514,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1098,1713396402,0.25,2.0,3.05,3.0,12.5,0.1,1,2,4,1926.25,100329.5,4.855139797893709,0,2,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1101,1713398701,0.0,2.0,3.55,2.0,13.0,0.1052631578947368,2,4,2,44785.0,125292.0,2.4714692877140005,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1102,1713399601,0.5,1.5,4.3,2.0,5.0,1.0,5,2,4,606.0,93948.0,32.47563836782035,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1103,1713399602,0.0,1.5,3.95,4.0,12.5,1.3333333333333333,2,4,2,1243.0,70915.5,31.38332051666722,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1104,1713421801,0.0,1.0,3.75,2.0,9.5,0.0909090909090909,5,1,4,44785.0,125292.0,0.369488756870894,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1106,1713427001,0.0,1.5,4.25,2.0,5.0,0.5,2,4,2,21498.0,92656.0,0.7075741339670807,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1107,1713429802,0.5,1.0,3.35,2.0,10.0,0.4,5,3,2,11121.5,84524.0,3.9515013702984225,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1109,1713184801,0.0,2.0,3.8,3.0,9.0,0.4285714285714285,2,2,3,62565.0,82892.0,0.3243218411448039,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1110,1713300701,1.0,1.0,3.2,1.0,5.0,0.3333333333333333,5,3,3,3247.5,53697.0,16.17356618021709,0,0,0.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1111,1713300702,0.0,1.0,4.5,1.0,5.0,0.3333333333333333,5,3,3,3247.5,53697.0,16.28092231364506,0,0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1112,1713302201,0.3333333333333333,2.0,2.3,3.0,3.0,0.1764705882352941,2,4,3,19622.0,117908.0,0.4352639329414971,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1113,1713309901,0.0,2.0,4.2,2.0,5.0,0.75,2,2,4,7778.0,69409.0,0.238161940218692,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1116,1713332101,0.0,2.0,3.05,1.0,7.5,0.5,2,4,2,3530.0,26413.0,1.5134960294859372,0,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1117,1713334601,0.0,1.5,4.1,2.0,10.0,1.0,2,2,3,7052.25,85506.5,1.244108815848343,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1118,1713334602,0.0,2.0,3.9,3.0,5.0,5.0,2,4,2,10073.0,127607.0,2.0063611673136545,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1119,1713338901,0.4285714285714285,1.0,2.4,3.0,10.0,0.1944444444444444,2,4,2,25133.5,94039.0,3.4714480864134885,0,2,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1120,1713338902,0.0,2.0,4.05,2.0,6.5,0.0377358490566037,2,5,4,19622.0,117908.0,3.894183515040553,0,2,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1121,1713150501,0.0,2.5,4.0,2.0,25.0,2.0,5,1,3,5074.0,101203.0,2.756555128840587,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
